Business ID,Business,City,State,Zip,Phone,TOB,Dues,Plan,AB Status,Established,Joined,Dropped on,Why,Rating,Inq 1Year,Inq 3Year
90033573,New World Construction And Guttering Inc,Oklahoma City,OK,73132,(405) 370-5261,Roofing Contractors,$450.00 ,,Revoked for Standards Violation,1/1/2012,11/9/2013,11/16/2018,Revoked,F,63,188
90024583,"New York Pizza & Pasta, Inc.",Norman,OK,73069,(405) 360-1515,Restaurants,$489.00 ,,Not Accredited,1/1/1997,10/25/2011,11/21/2013,"Cancelled, nonpayment of dues",A+,5,6
90010907,Newcastle Animal Hospital,Newcastle,OK,73065,(405) 387-5684,Veterinarian,$414.00 ,,Not Accredited,1/1/2000,8/13/2008,1/23/2011,"Cancelled, nonpayment of dues",A+,14,29
90017786,"Newell Roofing & Construction Services, LLC",Mustang,OK,73064,(405) 376-1090,Roofing Contractors,$275.00 ,,Cancelled -Non-Payment,1/1/2000,5/26/2015,9/14/2016,"Cancelled, nonpayment of dues",NR,46,196
90052471,Newman Law Office,Durant,OK,74701,(580) 924-9900,Family Lawyer,$474.00 ,PP,Cancelled -Non-Payment,2/18/2009,6/13/2017,8/10/2018,"Cancelled, nonpayment of dues",A+,27,53
90022942,"Newton Plumbing & Electric, LLC",Comanche,OK,73529,(580) 439-6618,Plumber,$414.00 ,,Not Accredited,1/1/1990,6/2/2011,9/16/2013,"Cancelled, nonpayment of dues",NR,8,44
90045182,Next Level Roofing and Storm Restoration LLC,Oklahoma City,OK,73160,(405) 431-7303,Roofing Contractors,$450.00 ,,Cancelled -Non-Payment,12/10/2014,2/10/2016,4/3/2017,"Cancelled, nonpayment of dues",A+,86,379
7001213,"Nextel Communications, Inc.",Oklahoma City,OK,73134,(405) 936-2100,Telephone Equipment Repair,$618.00 ,,Not Accredited,1/1/1987,3/30/2000,3/10/2009,"Cancelled, nonpayment of dues",NR,0,7
7002214,"Nextep, Inc.",Norman,OK,73072,(405) 292-1428,Payroll Services,$669.00 ,,Not Accredited,1/1/1998,11/15/2004,11/17/2008,"Cancelled, nonpayment of dues",A+,115,351
90033285,Nguyen Properties & Construction,Oklahoma City,OK,73117,(405) 314-1968,Roofing Contractors,$375.00 ,,Not Accredited,1/1/2000,10/16/2013,1/20/2015,Revoked,F,19,47
90028822,"Nice Construction, LLC",Kingfisher,OK,73750,(405) 375-5097,Home Improvement,$375.00 ,,Not Accredited,1/1/1980,11/14/2012,4/11/2014,"Cancelled, nonpayment of dues",A+,14,29
9000934,Nichols Hills Cleaners,Oklahoma City,OK,73116,(405) 843-4890,Dry Cleaners,$500.00 ,,Not Accredited,1/1/1947,5/21/2014,6/3/2015,"Cancelled, nonpayment of dues",A+,12,25
4000518,Nichols Hills Publishing Co.,Oklahoma City,OK,73120,(405) 755-3311,Newspaper,,,Not Accredited,1/1/1974,8/24/1992,8/15/1996,Other,A+,7,9
90054558,Nickannys Treasures,Moore,OK,73160,(405) 793-7306,Boutique,$450.00 ,,Cancelled -Non-Payment,5/14/2014,11/22/2017,11/14/2018,"Cancelled, nonpayment of dues",A+,14,36
90022867,Nickels Tire & Auto Repair,Blanchard,OK,73010,(405) 485-3002,Auto Repair,$474.00 ,PP,Cancelled -Non-Payment,8/1/2009,4/2/2015,12/6/2016,,A+,9,40
90001155,"Nieman Construction, Inc.",Stillwater,OK,74074,(405) 372-6948,Building Construction Consultants,$551.25 ,,Not Accredited,3/1/1999,7/21/2005,4/17/2008,"Cancelled, nonpayment of dues",NR,0,5
90014095,"Niles & Co., LLC",Edmond,OK,73013,(405) 341-1079,Roofing Contractors,$414.00 ,,Not Accredited,1/1/1985,4/14/2009,9/8/2014,"Financial, Cash Flow",A+,22,62
90059471,Ninja Electric,Oklahoma City,OK,73110,(405) 406-3371,Electrical Contractors,$474.00 ,PP,Revoked for Standards Violation,5/14/2012,6/11/2018,10/29/2018,Revoked,C+,147,153
90018760,NMT Roofing & Construction,Moore,OK,73160,(405) 217-0668,Roofing Contractors,$600.00 ,,Cancelled -Non-Payment,2/6/2003,5/31/2010,7/6/2017,"Cancelled, nonpayment of dues",A+,31,134
90016125,"Noble Roofing and Exteriors, Inc.",Oklahoma City,OK,73118,(877) 406-6253,Roofing Contractors,$450.00 ,,Cancelled -Non-Payment,1/1/2002,10/5/2009,12/6/2016,"Cancelled, nonpayment of dues",NR,105,512
9000744,Nolan Hatcher Construction Services LLC,Tuttle,OK,73089,(405) 361-4928,General Contractor,$414.00 ,,Not Accredited,10/8/1996,10/5/2010,9/24/2012,"Cancelled, nonpayment of dues",A+,25,80
90052414,Norduk Fine Homes,Oklahoma City,OK,73142,(405) 229-4175,Home Builders,$474.00 ,PP,Cancelled -Non-Payment,9/4/2014,5/25/2017,3/8/2018,"Cancelled, nonpayment of dues",NR,70,142
90019230,"Norick & Heightley, LLC",Oklahoma City,OK,73120,(405) 463-6654,Roofing Contractors,$489.00 ,,Not Accredited,1/1/2005,7/1/2010,6/13/2012,Out of Business,NR,17,45
4000155,"Norick Brothers, Inc.",Oklahoma City,OK,73112,(405) 946-4491,Office Furniture,$546.00 ,,Not Accredited,1/1/1910,3/27/1956,5/15/1993,Unable to Locate,NR,12,42
90006914,Norma's All Day Cafe,Dill City,OK,73641,(580) 674-3160,Restaurants,$393.75 ,,Not Accredited,9/1/2006,9/28/2007,3/31/2009,"Cancelled, nonpayment of dues",NR,2,7
7000225,Norman Archery Wholesale,Norman,OK,73070,(405) 321-8167,Craft Supplies,$230.00 ,,Not Accredited,1/1/1976,10/1/1990,6/30/1992,New - NSF in first 3 pmts,NR,18,47
5006480,"Norman Body Works, Inc",Norman,OK,73069,(405) 364-6477,Auto Body Repair and Painting,$450.00 ,,Cancelled -Non-Payment,1/1/1972,7/1/2015,9/25/2017,"Cancelled, nonpayment of dues",A+,20,105
90024585,"Norman Custom Golf, Inc.",Norman,OK,73069,(405) 310-4653,Golf Equipment,$394.00 ,,Not Accredited,1/1/2008,10/25/2011,9/27/2013,Out of Business,A+,4,19
7000530,Norman Eye Associates,Norman,OK,73072,(405) 329-8100,Optometrist,$205.00 ,,Not Accredited,2/19/1990,2/4/1993,4/25/1994,No Benefit/Value,A+,2,13
90032284,Norman Family Dentistry,Norman,OK,73069,(405) 321-6506,Dentist,$450.00 ,,Not Accredited,10/1/1981,8/5/2013,9/22/2014,"Cancelled, nonpayment of dues",A+,10,26
7001415,"Norman Fence Co., Inc.",Norman,OK,73069,(405) 364-3671,Fence Contractors,$350.00 ,,Not Accredited,1/1/1974,4/16/1998,9/30/1999,"Cancelled, nonpayment of dues",A+,89,307
90032750,Norman Mitsubishi,Norman,OK,73069,(405) 701-2700,Used Car Dealers,$692.00 ,IP,Not Accredited,,11/8/2016,6/26/2017,Revoked,A+,222,587
90007861,Norman Plumbing,Norman,OK,73072,(405) 329-3320,Plumber,$394.00 ,,Not Accredited,1/1/2005,1/3/2008,8/31/2009,"Cancelled, nonpayment of dues",A+,22,84
5006488,Norman Roofing & Siding,Norman,OK,73071,(405) 321-0994,Roofing Contractors,$375.00 ,,Not Accredited,1/1/1989,3/26/2014,6/5/2015,"Cancelled, nonpayment of dues",A+,37,60
90027408,Norman Theraputic Massage,Norman,OK,73069,(405) 447-0902,Massage Therapist,$394.00 ,,Not Accredited,1/1/1986,7/3/2012,9/16/2013,"Cancelled, nonpayment of dues",A+,5,19
90052455,Norman Tree Service,Norman,OK,73071,(405) 517-8932,Tree Service,$474.00 ,PP,Cancelled -Non-Payment,8/1/2016,5/31/2017,4/26/2018,"Cancelled, nonpayment of dues",A,53,115
90049039,Norman Yamaha,Norman,OK,73069,(405) 701-5275,Motorcycle Repair,$299.00 ,PP,Resigned,4/5/2013,11/8/2016,10/2/2017,Out of Business,NR,8,33
90008331,"Norris Auto Sales & Service, LLC",Oklahoma City,OK,73159,(405) 792-2244,Used Car Dealers,$650.00 ,,Cancelled -Non-Payment,1/1/2005,6/9/2017,8/7/2018,"Cancelled, nonpayment of dues",A,179,605
90015232,North American Roofing & Construction Co.,Moore,OK,73160,(405) 826-9852,General Contractor,$420.00 ,,Not Accredited,1/1/1990,7/27/2009,7/28/2009,"Cancelled, nonpayment of dues",A+,26,47
90033638,"North Point Roofing, LLC",Yukon,OK,73099,(405) 474-3368,Roofing Contractors,$420.00 ,,Not Accredited,3/20/2007,11/25/2013,9/17/2014,"Cancelled, nonpayment of dues",NR,0,12
90019003,North Pointe Exteriors,Oklahoma City,OK,73116,(877) 424-5911,Building Inspector,$595.00 ,,Not Accredited,1/1/1984,6/14/2010,1/21/2011,Suspended,A+,8,16
7000531,North Side Cleaning Company,Oklahoma City,OK,73103,(405) 770-2121,Carpet and Rug Cleaners,$200.00 ,,Not Accredited,1/1/1948,2/13/1993,4/15/1994,No Benefit/Value,A+,15,23
90012221,"Northshore Energy & Investments, Inc.",Oklahoma City,OK,73102,(405) 236-5351,Oil Leases,$331.00 ,,Not Accredited,1/1/2001,11/10/2008,8/3/2010,"Cancelled, nonpayment of dues",NR,16,87
7000532,"Northwest Automotive, Inc.",Oklahoma City,OK,73118,(405) 525-2661,Auto Manufacturers,$450.00 ,,Not Accredited,1/1/1991,9/28/1994,11/2/2015,"Cancelled, nonpayment of dues",A+,34,62
90032021,Northwest Podiatry,Oklahoma City,OK,73120,(405) 755-7600,Podiatrist,$375.00 ,,Not Accredited,1/1/2000,7/14/2013,10/22/2014,"Cancelled, nonpayment of dues",A+,7,13
7002260,Northwest Real Estate,Woodward,OK,73801,(580) 256-7055,Real Estate,$394.00 ,,Not Accredited,8/14/1999,2/21/2005,3/1/2010,"Cancelled, nonpayment of dues",NR,1,1
90014921,"Northwest Sinus and Allergy Clinic, Inc.",Oklahoma City,OK,73112,(405) 595-3575,Clinic,$494.00 ,,Not Accredited,2/1/2002,6/30/2009,2/28/2011,"Cancelled, nonpayment of dues",A+,7,23
90003552,Norvill Co.,Chickasha,OK,73018,(405) 222-0771,Auctioneer,$444.00 ,,Not Accredited,1/1/1980,1/14/2011,2/8/2012,"Cancelled, nonpayment of dues",NR,2,4
4000402,"Norwest Financial of Oklahoma, Inc.",Oklahoma City,OK,73132,(405) 720-9211,Business Consultant,$287.43 ,,Not Accredited,01/01/1867,1/17/1992,1/15/1995,No Benefit/Value,A+,14,28
90007716,Nossaman Realty,Oklahoma City,OK,73110,(405) 733-3853,Real Estate,$457.00 ,,Not Accredited,6/1/1974,12/6/2007,8/20/2012,"Cancelled, nonpayment of dues",NR,3,9
10000793,Notting Hill Antiques,Oklahoma City,OK,73116,(405) 842-1500,Antique Dealers,$464.00 ,,Not Accredited,1/1/1992,10/30/2010,3/5/2013,"Cancelled, nonpayment of dues",A+,12,31
90001091,Nottingham Farms Inc.,El Reno,OK,73036,(405) 376-5506,Water Well Drilling,$551.25 ,,Not Accredited,3/1/2004,7/6/2005,4/17/2008,"Cancelled, nonpayment of dues",NR,12,19
90010804,"Noval SeniorCare, LLC",Oklahoma City,OK,73102,(405) 751-4663,Home Health Care,$425.00 ,,Not Accredited,1/1/1999,8/5/2008,1/7/2014,"Cancelled, nonpayment of dues",A+,17,56
90015340,"Now Transcription, LLC",Edmond,OK,73013,(405) 562-0373,Transcription Services,$444.00 ,,Not Accredited,3/1/2008,8/7/2009,4/6/2011,"Cancelled, nonpayment of dues",A+,11,65
90015230,"NRS, LLC",Oklahoma City,OK,73103,(405) 626-2051,Roofing Contractors,$394.00 ,,Not Accredited,1/1/1987,7/27/2009,6/15/2010,Suspended,A+,43,61
90031277,"NTL Roofing & Construction, Inc.",Edmond,OK,73034,(405) 340-3011,Roofing Contractors,$450.00 ,,Resigned,7/1/2012,5/15/2013,5/15/2017,Out of Business,NR,14,72
90007706,Nu-Bath Conversions Inc.,Moore,OK,73160,(405) 237-1038,Bath Supplies,$394.00 ,,Not Accredited,1/1/1999,12/4/2007,2/6/2009,"Cancelled, nonpayment of dues",A+,5,11
90024727,"Nu-Tech Contracting, LLC",Edmond,OK,73003,(405) 256-2264,General Contractor,$469.00 ,,Not Accredited,6/24/2010,9/20/2012,12/10/2014,"Cancelled, nonpayment of dues",A+,27,77
10000995,NuCare,Oklahoma City,OK,73118,(405) 525-8211,Health,$310.00 ,,Not Accredited,1/1/1966,10/11/1996,3/31/1998,"Cancelled, nonpayment of dues",A+,16,52
7002070,Nurnberg Roofing and Sheet Metal,Corn,OK,73024,(580) 343-2582,Roofing Contractors,"$1,241.00 ",,Not Accredited,1/1/1986,5/16/2003,4/17/2012,"Cancelled, nonpayment of dues",A+,96,213
5001170,"Nursefinders of Oklahoma City, Inc.",Oklahoma City,OK,73112,(405) 943-1112,Home Health Care,$375.00 ,,Not Accredited,1/1/1976,3/20/1998,6/30/1999,"Cancelled, nonpayment of dues",NR,4,6
90009547,"Nurses to Go, Inc.",Idabel,OK,74745,(580) 286-5611,Home Health Care,$499.00 ,,Not Accredited,1/1/2002,5/5/2008,12/28/2009,"Cancelled, nonpayment of dues",A+,10,46
90034415,Nutopia Nuts 'N More,Hydro,OK,73048,(405) 663-2330,Candy,$450.00 ,,Resigned,1/1/1942,3/4/2014,4/12/2018,Out of Business,A+,4,18
90033654,NV Design & Marketing,Edmond,OK,73003,(405) 440-3470,Web Design,$450.00 ,,Cancelled -Non-Payment,2/28/2014,8/8/2014,3/10/2017,"Cancelled, nonpayment of dues",A+,69,265
90013723,"O'Connell's Roofing & Construction, LLC",Oklahoma City,OK,73159,(405) 735-7082,Roofing Contractors,$450.00 ,,Cancelled -Non-Payment,1/1/2009,3/19/2009,7/1/2016,"Cancelled, nonpayment of dues",A+,43,143
9000187,O'Connor's Lawn & Garden Center,Oklahoma City,OK,73134,(405) 751-3222,Lawn and Garden,$600.00 ,,Cancelled -Non-Payment,1/1/1948,10/1/2012,11/28/2018,"Cancelled, nonpayment of dues",A+,59,163
90024255,O'malley's Hoodvent Cleaning,Oklahoma City,OK,73115,(405) 677-0939,Ventilation System Cleaning,$414.00 ,,Not Accredited,1/1/1995,9/27/2011,11/21/2013,"Cancelled, nonpayment of dues",A+,19,55
4000161,"O-Tec Computer Services of Okla., Inc.",Oklahoma City,OK,73105,(405) 524-1504,Computer Dealers,,,Not Accredited,1/1/1980,10/1/1990,12/23/1991,New - NSF in first 3 pmts,NR,9,19
90026474,Oak Leaf Custom Homes,Edmond,OK,73013,(405) 359-7676,Construction Services,$469.00 ,,Not Accredited,1/1/2004,4/26/2012,11/19/2013,No Benefit/Value,A+,5,25
7001400,Oak Tree Country Club,Edmond,OK,73025,(405) 348-1804,Private Golf Courses,$839.06 ,,Not Accredited,1/1/1981,4/13/1998,4/15/2001,"Cancelled, nonpayment of dues",A+,15,43
90007699,Oasis Day Spa,Lawton,OK,73501,(580) 351-9999,Massage Therapist,$394.00 ,,Not Accredited,4/1/2006,12/4/2007,8/11/2009,"Cancelled, nonpayment of dues",A+,11,21
5001627,"Obsolete & Classic Auto Parts, Inc.",Oklahoma City,OK,73149,(405) 631-3933,New Auto Parts,$625.00 ,,Cancelled -Non-Payment,1/1/1974,8/28/2015,10/10/2018,"Cancelled, nonpayment of dues",A+,36,94
90029951,Ocean Air LLC,Seminole,OK,74868,(405) 221-0514,Air Conditioning Contractor,$450.00 ,,Cancelled -Non-Payment,1/1/1991,1/31/2013,3/6/2018,"Cancelled, nonpayment of dues",A+,43,180
90031456,Ochoa Andrade Construction Co. Inc.,Oklahoma City,OK,73129,(405) 408-7116,General Contractor,$500.00 ,,Not Accredited,2/1/2011,6/2/2013,9/23/2014,"Cancelled, nonpayment of dues",A+,245,386
90002058,"Ochs Built, LLC",Norman,OK,73069,(405) 736-7454,Construction Services,$579.00 ,,Not Accredited,1/1/2004,3/7/2006,10/27/2009,"Cancelled, nonpayment of dues",NR,1,7
90012849,"OCT Equipment, LLC",Oklahoma City,OK,73137,(405) 789-6812,Construction Equipment,$600.00 ,,Resigned,1/1/1953,2/15/2010,6/27/2016,No Benefit/Value,A+,37,95
90016136,"Odor Control Enterprises of Texas, Inc.",Oklahoma City,OK,73129,(405) 670-5600,Air Pollution Control,$485.00 ,,Not Accredited,1/1/1999,10/6/2009,3/5/2013,"Cancelled, nonpayment of dues",A+,19,47
90044539,Off the Wall Interiors by Ronette,Edmond,OK,73013,(405) 409-1012,Registered Interior Designer,$474.00 ,PP,Resigned,1/1/2002,12/4/2015,5/16/2017,Resignation,A+,5,11
90011448,"Oil Traders International, LLC",Oklahoma City,OK,73189,,Fuel Oil,$394.00 ,,Not Accredited,1/1/2002,9/23/2008,10/2/2009,"Cancelled, nonpayment of dues",A+,41,104
90051166,OK Custom Towing & Recovery LLC,Carney,OK,74832,(405) 865-2500,Towing Company,$474.00 ,PP,Revoked for Standards Violation,2/22/2012,4/17/2017,4/27/2018,Revoked,A+,34,67
90010815,OK Experts,Oklahoma City,OK,73112,(405) 254-3000,Home Improvement,$435.00 ,,Not Accredited,3/1/2006,11/16/2009,3/5/2013,"Cancelled, nonpayment of dues",A+,8,20
90026766,OK Golf Car Center,Edmond,OK,73034,(405) 513-8200,Golf Carts,$469.00 ,,Not Accredited,1/1/1998,5/16/2012,9/11/2013,"Cancelled, nonpayment of dues",A+,10,20
90013956,OK Premium Roofing,Oklahoma City,OK,73132,(405) 513-3432,Roofing Contractors,$507.00 ,,Not Accredited,1/1/2006,1/16/2009,10/9/2014,"Additional Location, Branch",A+,13,44
90020423,"OK Two-Way, LLC",Oklahoma City,OK,73114,(405) 842-6641,Two Way Radios,$464.00 ,,Not Accredited,3/1/2008,10/21/2010,3/5/2013,"Cancelled, nonpayment of dues",A+,5,11
12003576,"OKC Cellular, Inc.",Warr Acres,OK,73122,(405) 603-5223,Telephone Equipment Repair,$564.00 ,,Not Accredited,9/1/1991,10/11/2010,3/5/2013,"Cancelled, nonpayment of dues",B-,2,3
90018665,OKC Citywide Roofing & Construction,Oklahoma City,OK,73120,(405) 609-7655,Roofing Contractors,$469.00 ,,Not Accredited,1/1/2004,3/27/2008,6/7/2011,"Cancelled, nonpayment of dues",A+,7,29
90007891,"OKC Computer Service, Inc.",Newalla,OK,74857,(405) 227-9514,Network Computer,$450.00 ,,Cancelled -Non-Payment,7/11/1994,1/10/2008,4/26/2018,"Cancelled, nonpayment of dues",A+,9,27
90008567,"OKC Electrical Contractors, Inc.",Oklahoma City,OK,73106,(405) 232-7153,Electrician,$446.00 ,,Not Accredited,1/1/1976,2/19/2008,9/25/2009,"Cancelled, nonpayment of dues",A+,32,85
9005602,OKC Garage Door,Oklahoma City,OK,73119,(405) 495-3000,Door Repair,$231.53 ,,Not Accredited,3/1/1993,11/7/1997,11/15/2001,"Cancelled, nonpayment of dues",NR,22,61
90018996,"OKC Homepro, LLC",Bethany,OK,73008,(405) 834-4279,Roofing Contractors,$435.00 ,,Not Accredited,1/1/2004,6/14/2010,9/3/2015,"Cancelled, nonpayment of dues",A+,27,87
90060677,OKC Paint LLC,Oklahoma City,OK,73142,(405) 824-8078,Painting Contractors,$474.00 ,PP,Cancelled -Non-Payment,2/4/2017,7/13/2018,3/27/2019,"Cancelled, nonpayment of dues",A,103,106
90010446,OKC Promotions,Oklahoma City,OK,73127,(405) 470-3405,Vacuum Cleaners Parts,$375.00 ,,Not Accredited,1/1/2008,9/9/2008,3/15/2010,Suspended,NR,3,9
90041590,"OKC Restoration, LLC",Oklahoma City,OK,73139,(405) 237-8934,Roofing Contractors,$474.00 ,PP,Resigned,5/27/2010,3/7/2016,4/25/2018,Out of Business,F,27,87
90052370,OKC Roof Restore Company,Edmond,OK,73013,(405) 245-8574,Roofing Contractors,$450.00 ,,Non-Renewal Other Concerns,12/11/2014,5/12/2017,11/30/2017,Cancellation,A+,26,67
90018578,OKC Roofing,Oklahoma City,OK,73135,(405) 842-5222,Roofing Contractors,$551.00 ,,Not Accredited,1/1/1984,5/15/2010,5/17/2012,Renewal Denied,F,47,124
90030068,OKC Roofing & Construction LLC,Oklahoma City,OK,73127,(405) 248-0907,Roofing Contractors,$495.00 ,,Revoked for Standards Violation,1/1/2009,2/8/2013,1/11/2019,Revoked,F,94,345
90047560,OKC RV and Boats Storage,Oklahoma City,OK,73127,(405) 205-7853,Storage Units,$458.00 ,IP,Resigned,1/1/1976,5/11/2016,2/9/2017,Out of Business,NR,0,6
90047848,OKC SEO,Oklahoma City,OK,73107,(405) 367-0688,Search Engine Marketing,$474.00 ,PP,Cancelled -Non-Payment,11/1/2014,8/2/2016,9/7/2018,"Cancelled, nonpayment of dues",A+,65,114
90016586,"Okie Roofing, LLC",Oklahoma City,OK,73134,(405) 841-2020,Roofing Contractors,$112.50 ,,Not Accredited,1/1/1992,11/13/2009,4/1/2015,Revoked,F,26,85
4000159,"OKIE Tire Center, Inc.",Oklahoma City,OK,73109,(405) 634-4468,Tire Dealers,$350.00 ,,Not Accredited,1/1/1950,10/29/1998,10/29/1999,"Financial, Cash Flow",A+,3,11
90015469,"Okielectric, LLC",Bethany,OK,73008,(405) 787-3662,Electrician,$394.00 ,,Not Accredited,5/1/2008,8/18/2009,4/6/2011,"Cancelled, nonpayment of dues",A+,13,19
90005205,"Oklahoma Business Insurors Agency, LLC",Oklahoma City,OK,73112,(405) 463-0800,Insurance Companies,$633.00 ,,Cancelled -Non-Payment,1/1/1987,1/7/2015,2/13/2019,"Cancelled, nonpayment of dues",A+,28,88
90037479,Oklahoma Affordable Homes,Oklahoma City,OK,73131,(405) 640-6478,Home Builders,$450.00 ,,Cancelled -Non-Payment,2/1/2012,10/2/2014,11/2/2016,"Cancelled, nonpayment of dues",A+,30,115
90034667,Oklahoma Affordable Roofing & Construction,Oklahoma City,OK,73131,(405) 708-7888,Roofing Contractors,$375.00 ,,Not Accredited,5/10/2008,5/5/2014,6/19/2015,Out of Business,NR,38,109
90018103,Oklahoma Auto Exchange,Oklahoma City,OK,73108,(405) 680-8660,Auto Auction,$687.00 ,,Not Accredited,1/1/2004,4/13/2010,11/21/2013,"Cancelled, nonpayment of dues",A+,65,131
4000160,"Oklahoma Breast Care Center, LLC",Oklahoma City,OK,73120,(405) 755-2273,Health,$927.00 ,,Not Accredited,3/1/1986,11/1/1990,9/6/2012,"Cancelled, nonpayment of dues",A+,4,26
90042444,"Oklahoma Build It, LLC",Wellston,OK,74881,(405) 240-6156,General Contractor,$450.00 ,,Cancelled -Non-Payment,1/1/1972,5/29/2015,7/5/2016,"Cancelled, nonpayment of dues",A+,18,31
7000762,Oklahoma Building & Remodeling,Del City,OK,73115,(405) 601-8484,Insurance Claims Processing,$394.00 ,,Not Accredited,1/1/1995,6/9/2008,6/10/2009,Suspended,A+,24,45
7000230,Oklahoma Business News,Oklahoma City,OK,73103,(405) 521-1405,Publishers Book,$215.00 ,,Not Accredited,1/1/1931,11/28/1990,1/15/1993,Denied,A+,2,9
90017754,"Oklahoma Cabinets, Inc.",Spencer,OK,73084,(405) 771-5550,Cabinet Manufacturers,$187.50 ,,Not Accredited,1/1/1982,7/15/2014,4/27/2015,"Cancelled, nonpayment of dues",A+,11,34
90023926,Oklahoma Catastrophe Team,Oklahoma City,OK,73170,(405) 378-7000,General Contractor,$469.00 ,,Not Accredited,3/1/1992,8/23/2011,10/31/2014,"Cancelled, nonpayment of dues",A+,22,73
90013361,"Oklahoma Center for Orthopaedic Excellence & Sports Medicine, LLC",Oklahoma City,OK,73189,(405) 759-2663,Orthopedic Surgeon,$660.00 ,,Cancelled -Non-Payment,5/1/2004,2/25/2009,4/3/2019,"Cancelled, nonpayment of dues",A+,18,66
90021782,Oklahoma City Barons Hockey-Prodigal Hockey,Oklahoma City,OK,73102,(405) 232-4625,Event Ticket Sales,$350.00 ,,Not Accredited,1/1/2007,12/21/2012,8/24/2015,Ownership Change,NR,2,5
9000379,"Oklahoma City Clinic, Inc.",Oklahoma City,OK,73104,(405) 280-5700,Clinic,$542.00 ,,Not Accredited,1/1/1919,3/20/1961,2/3/2015,"Cancelled, nonpayment of dues",A+,6,14
4000163,Oklahoma City Community College,Oklahoma City,OK,73159,(405) 682-1611,College and University,"$1,300.00 ",,Not Accredited,1/1/1970,8/16/1990,9/14/2015,"Cancelled, nonpayment of dues",A+,25,56
4000165,Oklahoma City Freightliner Western Star,Oklahoma City,OK,73128,(405) 942-8827,Truck Dealers,,,Not Accredited,1/1/1978,9/3/1986,12/31/1991,New - NSF in first 3 pmts,A+,14,56
4000345,"Oklahoma City Meat Company, Inc.",Oklahoma City,OK,73108,(405) 235-3308,Meat Packers,$412.50 ,,Not Accredited,1/1/1953,8/25/2000,8/15/2002,"Cancelled, nonpayment of dues",A+,9,12
